['/p/BkO-gJql-ta/'],12.9k,178,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Mathematics of oil prices, simplified.</span></div>"
['/p/BkMaT_IFleO/'],8757,57,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>अनुसूचित जनजाति वर्ग के सर्वांगीर्ण विकास के लिए प्रतिबद्ध मोदी सरकार, बीते चार वर्षों के दौरान अनुसूचित जनजाति घटक के तहत विभिन्न मंत्रालयों और विभागों को आवंटित धनराशि में 94% की वृद्धि की गई।</span></div>"
['/p/BkJm_OoFup5/'],14.6k,84,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>1857 के प्रथम स्वतंत्रता संग्राम में अंग्रेज़ी शासन के विरुद्ध अग्रिम भूमिका निभा कर अपने प्राणों की आहुति देने वाली महान वीरांगना रानी लक्ष्मीबाई जी की पुण्यतिथि पर शत्-शत् नमन।</span></div>"
['/p/BkINYTaFQiL/'],22k,45,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> and other dignitaries at the fourth meeting of the Governing Council of Niti Aayog.</span></div>"
['/p/BkHaDbmFuCJ/'],10.6k,43,-1,"['#BJP', '#governance', '#MannKiBaat']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Dial 1800117800 to share your ideas and suggestions for 45th edition of PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>'s <a href=""/explore/tags/mannkibaat/"">#MannKiBaat</a> on 24 June 2018. You can also share your inputs at bit.ly/2tbGq8P</span></div>"
['/p/BkANglZl3fo/'],22.2k,72,-1,"['#BJP', '#governance', '#PMInCGVikasYatra']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> inaugurated the modernized unit of blast furnace at Bhilai Steel Plant. Installation of cutting edge technologies will enhance productivity from 4 million tonnes to 7 million tonnes, ensure energy efficiency &amp; environment conservation.<br/><a href=""/explore/tags/pmincgvikasyatra/"">#PMInCGVikasYatra</a></span></div>"
['/p/Bj9Rll1lZZF/'],13059,195,35.4k,"['#BJP', '#governance', '#HumFitTohIndiaFit', '#FitnessChallenge']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Here are moments from PM Narendra Modi’s morning exercises. Share your videos with PM  <a href=""/explore/tags/humfittohindiafit/"">#HumFitTohIndiaFit</a> <a href=""/explore/tags/fitnesschallenge/"">#FitnessChallenge</a></span></div>"
['/p/Bj34-HaFB08/'],15.3k,43,-1,"['#BJP', '#governance', '#Varanasi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span><a href=""/explore/tags/varanasi/"">#Varanasi</a> looks splendid with the new dynamic facade lighting!</span></div>"
['/p/Bj3gKv4FdFj/'],15.3k,95,-1,"['#BJP', '#governance', '#Tributes', '#RamPrasadBismil']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>देश की स्वतंत्रता के लिए अपने प्राणों की आहुति देने वाले महान क्रान्तिकारी पंडित राम प्रसाद बिस्मिल की जयंती पर शत्-शत् नमन। <a href=""/explore/tags/tributes/"">#Tributes</a> to great revolutionary Freedom Fighter <a href=""/explore/tags/ramprasadbismil/"">#RamPrasadBismil</a> on his birth anniversary.</span></div>"
['/p/Bj1cHp-lbxC/'],24k,119,-1,"['#BJP', '#governance', '#SCOSummit', '#Qingdao', '#China']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> attends the plenary session of the <a href=""/explore/tags/scosummit/"">#SCOSummit</a> in <a href=""/explore/tags/qingdao/"">#Qingdao</a>, <a href=""/explore/tags/china/"">#China</a>.</span></div>"
['/p/BjzT3KFlFQ2/'],19594,218,63.2k,"['#BJP', '#governance', '#SCO2018']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>चीन में गूँज उठे भारत माता की जय के नारे। <a href=""/explore/tags/sco2018/"">#SCO2018</a></span></div>"
['/p/BjytmpXFs9J/'],14.2k,56,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>देश की स्वतंत्रता के लिए अपने प्राणों की आहुति देने वाले वीर आदिवासी नेता एवं जननायक भगवान बिरसा मुंडा की पुण्यतिथि पर विनम्र श्रद्धांजलि।</span></div>"
['/p/BjyhiLNFTN_/'],14.5k,130,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Come, volunteer for the world's largest party and be part of the transformation India is witnessing under the able leadership of PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>. Register at bjp.org/volunteer</span></div>"
['/p/BjyVwKqF-jb/'],15.7k,54,-1,"['#BJP', '#governance', '#NarendraModi', '#SCO2018']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Prime Minister Shri <a href=""/explore/tags/narendramodi/"">#NarendraModi</a> departs for China on a two-day visit to attend the 18th Shanghai Cooperation Organisation (SCO) summit, will hold a bilateral meeting with Chinese President Xi Jinping.  <a href=""/explore/tags/sco2018/"">#SCO2018</a></span></div>"
['/p/Bjwc4vBlkbD/'],17.7k,22,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Delegation of SGPC, with Minister of Food Processing Industries Harsimrat Kaur Badal  calls on PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a></span></div>"
['/p/Bjux2QYllVS/'],17.5k,25,-1,"['#BJP', '#governance', '#Gurudwara', '#Chandigarh']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah visits <a href=""/explore/tags/gurudwara/"">#Gurudwara</a> Shri Bagh Shaheedan in Sector 44, <a href=""/explore/tags/chandigarh/"">#Chandigarh</a>.</span></div>"
['/p/BjuxaN4lwpo/'],17.7k,23,-1,"['#BJP', '#governance', '#SamparkForSamarthan', '#Chandigarh']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Shri Amit Shah meeting ""The Flying Sikh"" Sardar Milkha Singh ji and his wife Smt Nirmal Milkha Singh ji as part of <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a> for initiative at their home in <a href=""/explore/tags/chandigarh/"">#Chandigarh</a>.</span></div>"
['/p/Bjuw4efFlem/'],14.9k,17,-1,"['#BJP', '#governance', '#hockey', '#Olympic', '#Chandigarh', '#SamparkForSamarthan']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah met former Indian <a href=""/explore/tags/hockey/"">#hockey</a> player and three time <a href=""/explore/tags/olympic/"">#Olympic</a> gold champion Shri Balbir Singh ji at his home in <a href=""/explore/tags/chandigarh/"">#Chandigarh</a>. <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a></span></div>"
['/p/Bjry1RvFM1d/'],20k,40,-1,"['#BJP', '#governance', '#Mumbai', '#SamparkForSamarthan']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Glimpses of BJP National President Shri Amit Shah meeting with Shri Ratan Naval Tata at his residence as a part of Sampark for Samarthan campaign in <a href=""/explore/tags/mumbai/"">#Mumbai</a>. <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a></span></div>"
['/p/BjraGYql1_t/'],19.4k,27,-1,"['#BJP', '#governance', '#Mumbai', '#SamparkForSamarthan']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah with Maharashtra CM <a class=""notranslate"" href=""/devendra_fadnavis/"">@devendra_fadnavis</a> met Smt. <a class=""notranslate"" href=""/madhuridixitnene/"">@madhuridixitnene</a> for ""Sampark For Samarthan"" campaign in <a href=""/explore/tags/mumbai/"">#Mumbai</a>. <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a></span></div>"
['/p/Bjoa2lnF8Np/'],14.3k,22,-1,"['#BJP', '#governance', '#SamparkForSamarthan']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah met former Honorable Chief Justice of India Shri R C Lahoti ji at his residence and brief him on the historic steps and achievements of PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>'s government in last 4 years. <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a></span></div>"
['/p/BjmQ2_9lIw1/'],24.9k,100,-1,"['#BJP', '#governance', '#Patanjali']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Shri <a class=""notranslate"" href=""/AmitShahofficial/"">@AmitShahofficial</a> did 'Gau Seva' at <a href=""/explore/tags/patanjali/"">#Patanjali</a> Aashram in New Delhi.</span></div>"
['/p/BjmQtW4FRRs/'],16.2k,22,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President, Shri Amit Shah met Yog Guru Swami Ramdev for ""Sampark For Samarthan"" campaign in New Delhi.</span></div>"
['/p/Bjl0KRxlSdT/'],8468,30,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Building a healthy India by ensuring affordable and quality healthcare for all. Visit http://www.bjp.org/saafniyatsahivikas for more infographics. <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/Bjg6DPylaua/'],11856,30,53.7k,"['#BJP', '#governance', '#IndiaSingapore', '#ActEast']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> receives a rapturous welcome on his arrival at the Indian Heritage Centre in Singapore. <a href=""/explore/tags/indiasingapore/"">#IndiaSingapore</a> <a href=""/explore/tags/acteast/"">#ActEast</a></span></div>"
['/p/Bjg3QeIlr6A/'],27.8k,72,-1,"['#BJP', '#governance', '#Mariamman', '#Singapore']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> visits Sri <a href=""/explore/tags/mariamman/"">#Mariamman</a> Temple in <a href=""/explore/tags/singapore/"">#Singapore</a>.</span></div>"
['/p/Bjg2kQfl5qe/'],18.5k,26,-1,"['#BJP', '#governance', '#Buddha', '#Temple', '#Museum', '#Singapore']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Glimpses from the memorable visit to the <a href=""/explore/tags/buddha/"">#Buddha</a> Tooth Relic <a href=""/explore/tags/temple/"">#Temple</a> and <a href=""/explore/tags/museum/"">#Museum</a> in <a href=""/explore/tags/singapore/"">#Singapore</a>.</span></div>"
['/p/Bjg2LGSlNr6/'],18.2k,29,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas', '#SamparkForSamarthan', '#SuccessStory']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>As part of the nationwide ""Sampark for Samarthan"" campaign, Shri Amit Shah met Shri Kapil Dev ji and his wife and briefed him about the achievements of PM Narendra Modi’s govt in the last 4 years. <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a> <a href=""/explore/tags/samparkforsamarthan/"">#SamparkForSamarthan</a> <a href=""/explore/tags/successstory/"">#SuccessStory</a></span></div>"
['/p/Bjgn8VOFpFW/'],14.9k,22,-1,"['#BJP', '#governance', '#orchid', '#Singapore']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>In a special gesture, an <a href=""/explore/tags/orchid/"">#orchid</a> is named after PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> in <a href=""/explore/tags/singapore/"">#Singapore</a>. This orchid was also displayed behind the head table during the banquet lunch hosted by PM Lee Hsien Loong for PM Modi.</span></div>"
['/p/Bjgb_gulao2/'],12.4k,86,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>सुरक्षित हुई खेती, खुशहाल हुआ किसान... यही तो है <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/BjeX8WHFASm/'],19.7k,31,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Prof. Tommy Koh, former diplomat of Singapore was handed over Padma Shri award by PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>. The award was announced on 26th January 2018 on the occasion of silver jubilee of India-ASEAN partnership.</span></div>"
['/p/Bjd5AyPlt5R/'],16.3k,99,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>दशकों से जो गरीब था बैंक से विमुख, 48 महीनों में मिला सुखों का जन-धन खाता... यही तो है <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a>.</span></div>"
['/p/BjbYgdDF9jW/'],17.8k,81,-1,"['#BJP', '#governance', '#KualaLumpur', '#IndiaMalaysia']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> arrives in <a href=""/explore/tags/kualalumpur/"">#KualaLumpur</a>. PM will meet Malaysian PM Dr. Mahathir Bin Mohamed. Malaysia is a strategic partner and a priority country in our Act East Policy. <a href=""/explore/tags/indiamalaysia/"">#IndiaMalaysia</a></span></div>"
['/p/BjZBqtTFbnJ/'],17248,93,55.5k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri Narendra Modi and Indonesian President Joko Widodo inaugurate the ""Kite"" festival at Jakarta.</span></div>"
['/p/BjY7kMwlWMz/'],16.3k,127,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>जो थे अंधेरे में जीने को मजबूर, आज उन्हीं 18 हज़ार से अधिक गाँवों को मिल रहा है पहली बार बिजली पहुँचने का सुख...यही तो है <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/BjXa80uljvG/'],26.8k,85,-1,"['#BJP', '#governance', '#Indonesia']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> being welcomed by Indian Community in Jakarta, <a href=""/explore/tags/indonesia/"">#Indonesia</a>.</span></div>"
['/p/BjW8pV4lOL8/'],17.1k,41,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National Shri Amit Shah launched the nationwide campaign 'Sampark for Samarthan', a door to door initiative aimed at making people aware of the transformative initiatives undertaken by PM Narendra Modi ji’s government in the last four year.  As part of the ‘Sampark for Samarthan’ campaign, he met former Army Chief General Dalbir Singh Suhag ji to discuss and brief him on the several achievements and initiatives undertaken by Modi sarkar.<br/><br/>Shri Amit Shah will reach out to 50 people personally with details of initiatives and achievements of the Modi government. <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/BjWN2bVllwb/'],18.7k,120,-1,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>धुएं से मिली मुक्ति, हुआ महिलाओं का सशक्तिकरण... यही तो है <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/BjTvHVZlf4R/'],18774,179,64.8k,"['#BJP', '#governance', '#VeerSavarkar', '#FreedomFighter', '#Tributes']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Here's what Atal Bihari Vajpayee Ji had said about Veer Savarkar. <a href=""/explore/tags/veersavarkar/"">#VeerSavarkar</a> <a href=""/explore/tags/freedomfighter/"">#FreedomFighter</a> <a href=""/explore/tags/tributes/"">#Tributes</a></span></div>"
['/p/BjRNzcoF-ag/'],30.9k,155,-1,"['#BJP', '#governance', '#PragatiKaHighway', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Tremendous affection for PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> as he dedicates Phase 1 of the Delhi-Meerut Expressway to the nation. <a href=""/explore/tags/pragatikahighway/"">#PragatiKaHighway</a> <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a></span></div>"
['/p/BjOwVpelcSg/'],10723,172,35.9k,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Transforming Villages, Empowering India : <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a> 2019 में फिर एक बार मोदी सरकार।</span></div>"
['/p/BjOo8PVFmnE/'],8525,85,25.5k,"['#BJP', '#governance', '#SaafNiyatSahiVikas']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Empowering Farmers : <a href=""/explore/tags/saafniyatsahivikas/"">#SaafNiyatSahiVikas</a> 2019 में फिर एक बार मोदी सरकार।</span></div>"
['/p/BjOnFKtFBFp/'],18.6k,57,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah inaugurated an exhibition showcasing the achievements of 4 years of PM Narendra Modi's good governance at Dr. Ambedkar International Center, New Delhi, 25.05.2018.</span></div>"
['/p/BjMmWxhFSdp/'],14.6k,113,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah will inaugurate an exhibition showcasing the achievements of 4 years of PM Narendra Modi's good governance at 5.30 pm. Watch LIVE at facebook.com/BJP4India</span></div>"
['/p/BjHVERrlmvR/'],19.9k,82,-1,"['#BJP', '#governance', '#INSVTarini', '#NavikaSagarParikrama']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> meets six women crew of <a href=""/explore/tags/insvtarini/"">#INSVTarini</a> who successfully circumnavigated the globe. He congratulated them on their success and encouraged them to share and write about their unique experiences during the mission. <a href=""/explore/tags/navikasagarparikrama/"">#NavikaSagarParikrama</a></span></div>"
['/p/BjB9-i-FQxT/'],16.2k,110,-1,"['#BJP', '#governance', '#MannKiBaat']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Dial 1800117800 to share your ideas and suggestions for PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>'s <a href=""/explore/tags/mannkibaat/"">#MannKiBaat</a> on 27th May 2018.</span></div>"
['/p/Bi8jdhzlWWV/'],17.8k,56,-1,"['#BJP', '#governance', '#Leh']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> received a warm welcome at <a href=""/explore/tags/leh/"">#Leh</a>.</span></div>"
['/p/Bi6F8_LF00L/'],6282,48,26.9k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>We all know that Modi Govt is building infrastructure at a rapid pace. The Zojila Tunnel is one such historic project. Here is how lives will be transformed with this Tunnel!</span></div>"
['/p/Bi1AI_Clijm/'],26.7k,170,-1,"['#BJP', '#governance', '#BJP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Pictures of <a href=""/explore/tags/bjp/"">#BJP</a> Parliamentary Board meeting and celebration at BJP HQ, New Delhi, 15.05.2018.</span></div>"
['/p/BizQsVSFJ2Q/'],21.9k,288,-1,"['#BJP', '#governance', '#Karnataka']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Sincerest thanks to all party karyakartas, leaders and voters of <a href=""/explore/tags/karnataka/"">#Karnataka</a> for your support.</span></div>"
['/p/BiyQ_F5FLXR/'],19k,77,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Glimpses of BJP National office bearers and state presidents meeting at 6A, Deendayal Upadhyay Marg, New Delhi,14.05.2018.</span></div>"
['/p/Biq7gjflrVy/'],8417,42,29.1k,"['#BJP', '#governance', '#Muktinath', '#Nepal']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> performs the ritual of beating the traditional drums outside <a href=""/explore/tags/muktinath/"">#Muktinath</a> temple in <a href=""/explore/tags/nepal/"">#Nepal</a>.</span></div>"
['/p/BiqWQggl1f0/'],12.7k,154,-1,"['#BJP', '#governance', '#KarnatakaVotes4BJP']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Sarkara Badalisi, BJP Gellisi, ಸರ್ಕಾರ ಬದಲಿಸಿ, ಬಿಜೆಪಿ ಗೆಲ್ಲಿಸಿ <a href=""/explore/tags/karnatakavotes4bjp/"">#KarnatakaVotes4BJP</a></span></div>"
['/p/BiohVGuF2zV/'],28.5k,166,-1,"['#BJP', '#governance', '#Nepal']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri Narendra Modi visiting Janaki Temple in Janakpur, <a href=""/explore/tags/nepal/"">#Nepal</a>.</span></div>"
['/p/BioFxz3lTd-/'],14017,168,57.1k,"['#BJP', '#governance', '#JanakiTemple', '#Nepal']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> playing music instrument while offering prayers at <a href=""/explore/tags/janakitemple/"">#JanakiTemple</a> in <a href=""/explore/tags/nepal/"">#Nepal</a>.</span></div>"
['/p/Bin_cd_lz-j/'],20k,79,-1,"['#BJP', '#governance', '#Nepal']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>PM Shri <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a> emplanes for <a href=""/explore/tags/nepal/"">#Nepal</a> from New Delhi.</span></div>"
